link,titre,adresse,code_postal,prix_vente,f0_,prix_location,rendement_brut
https://www.leboncoin.fr/ad/ventes_immobilieres/2739378929,Appartement 3 pièces 68 m²,Annemasse 74100,74100,271000,68.0,1177.0,0.052118081180811807
https://www.leboncoin.fr/ad/ventes_immobilieres/2791520849,Appartement 4 pièces 79 m²,Annemasse 74100,74100,260000,79.0,1307.0,0.060323076923076924
https://www.leboncoin.fr/ad/ventes_immobilieres/2584364192,Appartement 4 pièces 122 m²,Annemasse 74100,74100,430000,122.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2331996406,Appartement 4 pièces 76 m²,Annemasse 74100,74100,322000,76.0,1307.0,0.04870807453416149
https://www.leboncoin.fr/ad/ventes_immobilieres/2681241915,Appartement 3 pièces 77 m²,Annemasse 74100,74100,259000,77.0,1307.0,0.060555984555984557
https://www.leboncoin.fr/ad/ventes_immobilieres/2729265524,Appartement 5 pièces 134 m²,Annemasse 74100,74100,399000,134.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2759133976,Appartement 4 pièces 80 m²,Annemasse 74100,74100,329000,80.0,1372.0,0.050042553191489363
https://www.leboncoin.fr/ad/ventes_immobilieres/2194489569,Appartement 5 pièces 88 m²,Annemasse 74100,74100,365000,88.0,1437.0,0.047243835616438357
https://www.leboncoin.fr/ad/ventes_immobilieres/2465955123,Appartement 3 pièces 63 m²,Annemasse 74100,74100,200000,63.0,1112.0,0.06672
https://www.leboncoin.fr/ad/ventes_immobilieres/2740114699,Appartement 4 pièces 148 m²,Annemasse 74100,74100,490000,148.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2733480488,Appartement 3 pièces 69 m²,Annemasse 74100,74100,325000,69.0,1177.0,0.043458461538461536
https://www.leboncoin.fr/ad/ventes_immobilieres/2750109543,Appartement 3 pièces 65 m²,Annemasse 74100,74100,250000,65.0,1177.0,0.056496
https://www.leboncoin.fr/ad/ventes_immobilieres/2776923756,2 appartements T2 en plein centre ville,Annemasse 74100,74100,310000,78.0,1307.0,0.050593548387096773
https://www.leboncoin.fr/ad/ventes_immobilieres/2184838081,Appartement - 4 pièces - LE HUB,Annemasse 74100,74100,382500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2315775825,Appartement 4 pièces 102 m²,Annemasse 74100,74100,295000,102.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2768530701,Appartement 2 pièces 46 m²,Annemasse 74100,74100,220000,46.0,918.0,0.050072727272727276
https://www.leboncoin.fr/ad/ventes_immobilieres/2453840004,Appartement 4 pièces 104 m²,Annemasse 74100,74100,470000,104.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2708744040,Appartement 4 pièces 68 m²,Annemasse 74100,74100,230000,68.0,1177.0,0.061408695652173911
https://www.leboncoin.fr/ad/ventes_immobilieres/2768193902,Appartement T3 Annemasse,Annemasse 74100,74100,189000,58.0,1048.0,0.066539682539682538
https://www.leboncoin.fr/ad/ventes_immobilieres/2375070665,Appartement 3 pièces 52 m²,Annemasse 74100,74100,219900,52.0,983.0,0.05364256480218281
https://www.leboncoin.fr/ad/ventes_immobilieres/2764183886,Appartement 2 pièces 50 m²,Annemasse 74100,74100,179000,50.0,983.0,0.065899441340782128
https://www.leboncoin.fr/ad/ventes_immobilieres/2803998321,Appartement 2 pièces 50 m²,Annemasse 74100,74100,200000,50.0,983.0,0.05898
https://www.leboncoin.fr/ad/ventes_immobilieres/2742415175,Appartement 4 pièces 84 m²,Annemasse 74100,74100,285000,84.0,1372.0,0.05776842105263158
https://www.leboncoin.fr/ad/ventes_immobilieres/2418595112,Appartement 2 pièces 31 m²,Annemasse 74100,74100,150000,31.0,723.0,0.05784
https://www.leboncoin.fr/ad/ventes_immobilieres/2801708089,Appartement 5 pièces 165 m²,Annemasse 74100,74100,499000,165.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2809595742,Appartement T3 de 63m²,Annemasse 74100,74100,239000,63.0,1112.0,0.0558326359832636
https://www.leboncoin.fr/ad/ventes_immobilieres/2614126686,Appartement 2 pièces 47 m²,Annemasse 74100,74100,265900,47.0,918.0,0.041429108687476492
https://www.leboncoin.fr/ad/ventes_immobilieres/2767464371,Studio 1 pièce 19 m²,Annemasse 74100,74100,62900,19.0,528.0,0.10073131955484897
https://www.leboncoin.fr/ad/ventes_immobilieres/2731231819,Studio 1 pièce 35 m²,Annemasse 74100,74100,149000,35.0,788.0,0.063463087248322142
https://www.leboncoin.fr/ad/ventes_immobilieres/2712875730,Appartement 3 pièces 65 m²,Annemasse 74100,74100,260000,65.0,1177.0,0.054323076923076925
https://www.leboncoin.fr/ad/ventes_immobilieres/2740830231,Appartement 2 pièces 53 m²,Annemasse 74100,74100,195000,53.0,983.0,0.060492307692307692
https://www.leboncoin.fr/ad/ventes_immobilieres/2373856960,Appartement 3 pièces 69 m²,Annemasse 74100,74100,235000,69.0,1177.0,0.06010212765957447
https://www.leboncoin.fr/ad/ventes_immobilieres/2764444383,Appartement 3 pièces 61 m²,Annemasse 74100,74100,230000,61.0,1112.0,0.058017391304347826
https://www.leboncoin.fr/ad/ventes_immobilieres/2700154019,Appartement 5 pièces 145 m²,Annemasse 74100,74100,490000,145.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2803998317,Appartement 3 pièces 69 m²,Annemasse 74100,74100,275000,69.0,1177.0,0.05136
https://www.leboncoin.fr/ad/ventes_immobilieres/2758015012,Appartement 4 pièces 105 m²,Annemasse 74100,74100,486000,105.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2801324528,Appartement 2 pièces 44 m²,Annemasse 74100,74100,185000,44.0,853.0,0.055329729729729729
https://www.leboncoin.fr/ad/ventes_immobilieres/2406176709,Appartement 4 pièces 83 m²,Annemasse 74100,74100,472500,83.0,1372.0,0.034844444444444442
https://www.leboncoin.fr/ad/ventes_immobilieres/2471837673,Appartement 5 pièces 104 m²,Annemasse 74100,74100,425000,104.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2793941400,Appartement 2 pièces 56 m²,Annemasse 74100,74100,195000,56.0,1048.0,0.0644923076923077
https://www.leboncoin.fr/ad/ventes_immobilieres/2711010774,Appartement 4 pièces 110 m²,Annemasse 74100,74100,390000,110.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2730345660,Appartement 2 pièces 54 m²,Annemasse 74100,74100,155000,54.0,983.0,0.07610322580645161
https://www.leboncoin.fr/ad/ventes_immobilieres/2765914666,Appartement 4 pièces 75 m²,Annemasse 74100,74100,250000,75.0,1307.0,0.062736
https://www.leboncoin.fr/ad/ventes_immobilieres/2747475075,Appartement 1 pièce 27 m²,Annemasse 74100,74100,153000,27.0,658.0,0.0516078431372549
https://www.leboncoin.fr/ad/ventes_immobilieres/2171147151,Appartement - 3 pièces - Annemasse aux portes ...,Annemasse 74100,74100,376000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2718534003,Appartement 4 pièces 78 m²,Annemasse 74100,74100,310000,78.0,1307.0,0.050593548387096773
https://www.leboncoin.fr/ad/ventes_immobilieres/2807059827,Appartement 1 pièce 38 m²,Annemasse 74100,74100,149000,38.0,788.0,0.063463087248322142
https://www.leboncoin.fr/ad/ventes_immobilieres/2776565129,Appartement 2 pièces 54 m²,Annemasse 74100,74100,198000,54.0,983.0,0.059575757575757574
https://www.leboncoin.fr/ad/ventes_immobilieres/2184838083,Appartement - 5 pièces - LE HUB,Annemasse 74100,74100,482500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2498102806,Appartement 5 pièces 166 m²,Annemasse 74100,74100,499000,166.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2791773258,Appartement 3 pièces 65 m²,Annemasse 74100,74100,260000,65.0,1177.0,0.054323076923076925
https://www.leboncoin.fr/ad/ventes_immobilieres/2774324610,Appartement 1 pièce 25 m²,Annemasse 74100,74100,110000,25.0,658.0,0.071781818181818183
https://www.leboncoin.fr/ad/ventes_immobilieres/2751403983,Appartement 3 pièces 72 m²,Annemasse 74100,74100,215000,72.0,1242.0,0.069320930232558142
https://www.leboncoin.fr/ad/ventes_immobilieres/2700154126,Appartement 4 pièces 96 m²,Annemasse 74100,74100,293000,96.0,1567.0,0.064177474402730375
https://www.leboncoin.fr/ad/ventes_immobilieres/2698396949,Appartement 2 pièces 56 m²,Annemasse 74100,74100,239000,56.0,1048.0,0.052619246861924686
https://www.leboncoin.fr/ad/ventes_immobilieres/2594605489,Appartement 2 pièces 56 m²,Annemasse 74100,74100,230362,56.0,1048.0,0.054592337277849644
https://www.leboncoin.fr/ad/ventes_immobilieres/2411018119,Appartement 3 pièces 62 m²,Annemasse 74100,74100,300000,62.0,1112.0,0.04448
https://www.leboncoin.fr/ad/ventes_immobilieres/2692288625,Loft 3 pièces 107 m²,Annemasse 74100,74100,299000,107.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2739171544,Appartement 4 pièces Anthy-sur-Léman,Anthy-sur-Léman 74200,74200,440000,81.0,1129.0,0.030790909090909091
https://www.leboncoin.fr/ad/ventes_immobilieres/2417076545,Appartement 2 pièces 47 m²,Archamps 74160,74160,287000,47.0,1180.0,0.049337979094076653
https://www.leboncoin.fr/ad/ventes_immobilieres/2640286826,Appartement 4 pièces 91 m²,Archamps 74160,74160,470000,91.0,1764.0,0.045038297872340427
https://www.leboncoin.fr/ad/ventes_immobilieres/2795878061,Appartement 3 pièces 65 m²,Archamps 74160,74160,330000,65.0,1439.0,0.052327272727272729
https://www.leboncoin.fr/ad/ventes_immobilieres/2638981624,Appartement - 3 pièces - Les Archamps,Archamps 74160,74160,373500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2657014934,Appartement 2 pièces 47 m²,Archamps 74160,74160,287000,47.0,1180.0,0.049337979094076653
https://www.leboncoin.fr/ad/ventes_immobilieres/2638981625,Appartement - 2 pièces - Les Archamps,Archamps 74160,74160,292000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2639216334,Appartement 2 pièces 47 m²,Archamps 74160,74160,290000,47.0,1180.0,0.048827586206896555
https://www.leboncoin.fr/ad/ventes_immobilieres/2808981848,Archamps vends T2,Archamps 74160,74160,260000,43.0,1115.0,0.051461538461538461
https://www.leboncoin.fr/ad/ventes_immobilieres/2759551435,Appartement - 3 pièces - RESIDENCE DU SALEVE,Archamps 74160,74160,385000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2695655895,Appartement 2 pièces 44 m²,Archamps 74160,74160,240000,44.0,1115.0,0.05575
https://www.leboncoin.fr/ad/ventes_immobilieres/2795652748,Duplex 3 pièces 61 m²,Archamps 74160,74160,295000,61.0,1374.0,0.055891525423728813
https://www.leboncoin.fr/ad/ventes_immobilieres/2759551432,Appartement - 2 pièces - RESIDENCE DU SALEVE,Archamps 74160,74160,303500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2638981623,Appartement - 4 pièces - Les Archamps,Archamps 74160,74160,489500,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2459067040,Appartement 3 pièces 64 m²,Archamps 74160,74160,428000,64.0,1374.0,0.038523364485981308
https://www.leboncoin.fr/ad/ventes_immobilieres/2695551027,Appartement 3 pieces,Arenthon 74800,74800,295000,75.0,1235.0,0.050237288135593222
https://www.leboncoin.fr/ad/ventes_immobilieres/2455316158,Appartement 6 pièces 135 m²,Arenthon 74800,74800,392000,135.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2375795327,Appartement 4 pièces 90 m²,Arenthon 74800,74800,295000,90.0,1430.0,0.058169491525423729
https://www.leboncoin.fr/ad/ventes_immobilieres/2773800864,Appartement 3 pièces 75 m²,Arenthon 74800,74800,309000,75.0,1235.0,0.04796116504854369
https://www.leboncoin.fr/ad/ventes_immobilieres/2608020088,Appartement - 2 pièces - L'ATELIER,Argonay 74370,74370,285000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2614163690,Appartement - 2 pièces - L'Atelier,Argonay 74370,74370,285000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2802160735,Appartement 3 pièces 62 m²,Argonay 74370,74370,435000,62.0,1342.0,0.037020689655172412
https://www.leboncoin.fr/ad/ventes_immobilieres/2808551096,Appartement T3 de 67m2,Argonay 74370,74370,395000,67.0,1407.0,0.042744303797468353
https://www.leboncoin.fr/ad/ventes_immobilieres/2808748279,Appartement 3 pièces 64 m²,Argonay 74370,74370,410000,64.0,1342.0,0.0392780487804878
https://www.leboncoin.fr/ad/ventes_immobilieres/2614163692,Appartement - 3 pièces - L'Atelier,Argonay 74370,74370,431000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2608020089,Appartement - 3 pièces - L'ATELIER,Argonay 74370,74370,431000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2751795199,Appartement 2 pièces 40 m²,Armoy 74200,74200,165000,40.0,610.0,0.044363636363636362
https://www.leboncoin.fr/ad/ventes_immobilieres/2776743255,Appartement - 3 pièces - L'ARBOREA,Armoy 74200,74200,299000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2445815290,Appartement 5 pièces 107 m²,Armoy 74200,74200,400000,107.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2776743250,Appartement - 2 pièces - L'ARBOREA,Armoy 74200,74200,219000,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2615383213,Appartement 3 pièces 93 m²,Arthaz-Pont-Notre-Dame 74380,74380,395000,93.0,1834.0,0.055716455696202531
https://www.leboncoin.fr/ad/ventes_immobilieres/2583343334,Appartement 3 pièces 93 m²,Arthaz-Pont-Notre-Dame 74380,74380,395000,93.0,1834.0,0.055716455696202531
https://www.leboncoin.fr/ad/ventes_immobilieres/2740024399,Appartement 4 pièces 92 m²,Arthaz-Pont-Notre-Dame 74380,74380,395000,92.0,1834.0,0.055716455696202531
https://www.leboncoin.fr/ad/ventes_immobilieres/2719378322,Appartement 1 pièce 15 m²,Arâches-la-Frasse 74300,74300,72000,15.0,312.0,0.052
https://www.leboncoin.fr/ad/ventes_immobilieres/2803970251,Studio lumineux avec balcon vue montagne,Arâches-la-Frasse 74300,74300,85000,18.0,312.0,0.044047058823529411
https://www.leboncoin.fr/ad/ventes_immobilieres/2719378317,Appartement 1 pièce 14 m²,Arâches-la-Frasse 74300,74300,75000,14.0,248.0,0.03968
https://www.leboncoin.fr/ad/ventes_immobilieres/2733243513,Appartement 3 pièces 41 m²,Arâches-la-Frasse 74300,74300,205000,41.0,637.0,0.03728780487804878
https://www.leboncoin.fr/ad/ventes_immobilieres/2718749056,Studio 1 pièce 21 m²,Arâches-la-Frasse 74300,74300,85000,21.0,377.0,0.053223529411764704
https://www.leboncoin.fr/ad/ventes_immobilieres/2759546911,Appartement 2 pièces 43 m²,Arâches-la-Frasse 74300,74300,240000,43.0,637.0,0.03185
https://www.leboncoin.fr/ad/ventes_immobilieres/2795382104,Appartement 2 pièces 34 m²,Arâches-la-Frasse 74300,74300,176000,34.0,507.0,0.034568181818181817
https://www.leboncoin.fr/ad/ventes_immobilieres/2483611936,Appartement 2 pièces 38 m²,Arâches-la-Frasse 74300,74300,300000,38.0,572.0,0.02288
https://www.leboncoin.fr/ad/ventes_immobilieres/2808599594,Appartement 3 pièces 43 m²,Arâches-la-Frasse 74300,74300,275600,43.0,637.0,0.027735849056603774
https://www.leboncoin.fr/ad/ventes_immobilieres/2490096136,Appartement 2 pièces 31 m²,Arâches-la-Frasse 74300,74300,115000,31.0,507.0,0.052904347826086953
https://www.leboncoin.fr/ad/ventes_immobilieres/2797725838,Appartement 2 pièces 29 m²,Arâches-la-Frasse 74300,74300,170000,29.0,442.0,0.0312
https://www.leboncoin.fr/ad/ventes_immobilieres/2801271639,Appartement 3 pièces 43 m²,Arâches-la-Frasse 74300,74300,265000,43.0,637.0,0.028845283018867924
https://www.leboncoin.fr/ad/ventes_immobilieres/2436760702,Appartement 3 pièces 51 m²,Arâches-la-Frasse 74300,74300,259000,51.0,767.0,0.035536679536679536
https://www.leboncoin.fr/ad/ventes_immobilieres/2741942490,Appartement 4 pièces 93 m²,Arâches-la-Frasse 74300 Arâches,74300,180000,93.0,1286.0,0.085733333333333328
https://www.leboncoin.fr/ad/ventes_immobilieres/2639212664,Appartement 3 pièces 65 m²,Arâches-la-Frasse 74300 Flaine,74300,456667,65.0,961.0,0.02525253631201729
https://www.leboncoin.fr/ad/ventes_immobilieres/2695962675,Appartement 3 pièces 60 m²,Arâches-la-Frasse 74300 Flaine,74300,398000,60.0,896.0,0.027015075376884422
https://www.leboncoin.fr/ad/ventes_immobilieres/2694206516,Appartement 1 pièce 26 m²,Arâches-la-Frasse 74300 Flaine,74300,135000,26.0,442.0,0.039288888888888887
https://www.leboncoin.fr/ad/ventes_immobilieres/2782652244,Appartement 3 pièces 41 m²,Arâches-la-Frasse 74300 Flaine,74300,222000,41.0,637.0,0.034432432432432429
https://www.leboncoin.fr/ad/ventes_immobilieres/2782652233,Appartement 3 pièces 40 m²,Arâches-la-Frasse 74300 Flaine,74300,198000,40.0,637.0,0.038606060606060609
https://www.leboncoin.fr/ad/ventes_immobilieres/2782652242,Appartement 2 pièces 38 m²,Arâches-la-Frasse 74300 Flaine,74300,161700,38.0,572.0,0.042448979591836737
https://www.leboncoin.fr/ad/ventes_immobilieres/2713453195,Appartement 2 pièces 37 m²,Arâches-la-Frasse 74300 Flaine,74300,259000,37.0,572.0,0.0265019305019305
https://www.leboncoin.fr/ad/ventes_immobilieres/2805903128,F3 - 53 m² Centre des Carroz,Arâches-la-Frasse 74300 Les Carroz,74300,312000,53.0,767.0,0.0295
https://www.leboncoin.fr/ad/ventes_immobilieres/2684370609,Appartement 3 pièces 56 m²,Arâches-la-Frasse 74300 Les Carroz,74300,345000,56.0,832.0,0.02893913043478261
https://www.leboncoin.fr/ad/ventes_immobilieres/2808307061,Appartement 4 pièces 50 m²,Arâches-la-Frasse 74300 Les Carroz,74300,365000,50.0,767.0,0.025216438356164383
https://www.leboncoin.fr/ad/ventes_immobilieres/2732259112,Studio 1 pièce 25 m²,Arâches-la-Frasse 74300 Les Carroz,74300,109000,25.0,442.0,0.0486605504587156
https://www.leboncoin.fr/ad/ventes_immobilieres/2615907770,Appartement 3 pièces 40 m²,Arâches-la-Frasse 74300 Les Carroz,74300,288000,40.0,637.0,0.026541666666666668
https://www.leboncoin.fr/ad/ventes_immobilieres/2574558841,Appartement - 4 pièces - LE MOROK,Arâches-la-Frasse 74300 Les Carroz,74300,381600,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2608005791,Studio 1 pièce 23 m²,Arâches-la-Frasse 74300 Les Carroz,74300,119000,23.0,377.0,0.038016806722689075
https://www.leboncoin.fr/ad/ventes_immobilieres/2729988045,"T3 de 62 m2 avec terrasse, cave, parking sous sol",Arâches-la-Frasse 74300 Les Carroz,74300,399000,62.0,896.0,0.026947368421052633
https://www.leboncoin.fr/ad/ventes_immobilieres/2686558631,Appartement 3 pièces 49 m²,Arâches-la-Frasse 74300 Les Carroz,74300,265000,49.0,702.0,0.031788679245283016
https://www.leboncoin.fr/ad/ventes_immobilieres/2728469763,Studio 1 pièce 24 m²,Arâches-la-Frasse 74300 Les Carroz,74300,109000,24.0,377.0,0.0415045871559633
https://www.leboncoin.fr/ad/ventes_immobilieres/2686558632,Duplex 3 pièces 45 m²,Arâches-la-Frasse 74300 Les Carroz,74300,329000,45.0,702.0,0.0256048632218845
https://www.leboncoin.fr/ad/ventes_immobilieres/2686558633,Duplex 3 pièces 54 m²,Arâches-la-Frasse 74300 Les Carroz,74300,259000,54.0,767.0,0.035536679536679536
https://www.leboncoin.fr/ad/ventes_immobilieres/2753151290,Appartement 62 m² Les Carroz d'Arâches,Arâches-la-Frasse 74300 Les Carroz,74300,399000,62.0,896.0,0.026947368421052633
https://www.leboncoin.fr/ad/ventes_immobilieres/2751269113,Appartement 3 pièces 65 m²,Arâches-la-Frasse 74300 Les Carroz,74300,395000,65.0,961.0,0.029194936708860759
https://www.leboncoin.fr/ad/ventes_immobilieres/2704785456,Appartement au Carroz,Arâches-la-Frasse 74300 Les Carroz,74300,145000,28.0,442.0,0.036579310344827587
https://www.leboncoin.fr/ad/ventes_immobilieres/2574558840,Appartement - 3 pièces - LE MOROK,Arâches-la-Frasse 74300 Les Carroz,74300,253800,0.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2609060789,Appartement 2 pièces 36 m²,Arâches-la-Frasse 74300 Les Carroz,74300,140000,36.0,572.0,0.049028571428571428
https://www.leboncoin.fr/ad/ventes_immobilieres/2799854336,Appartement 3 pièces 38 m²,Arâches-la-Frasse 74300 Les Carroz,74300,254500,38.0,572.0,0.026970530451866405
https://www.leboncoin.fr/ad/ventes_immobilieres/2687143551,Appartement 3 pièces 38 m²,Arâches-la-Frasse 74300 Les Carroz,74300,259000,38.0,572.0,0.0265019305019305
https://www.leboncoin.fr/ad/ventes_immobilieres/2684370601,Appartement 1 pièce 15 m²,Arâches-la-Frasse 74300 Les Carroz,74300,56180,15.0,312.0,0.066642933428266285
https://www.leboncoin.fr/ad/ventes_immobilieres/2799854332,Appartement 2 pièces 24 m²,Arâches-la-Frasse 74300 Les Carroz,74300,132500,24.0,377.0,0.034143396226415094
https://www.leboncoin.fr/ad/ventes_immobilieres/2684370614,Appartement 2 pièces 43 m²,Arâches-la-Frasse 74300 Les Carroz,74300,260000,43.0,637.0,0.0294
https://www.leboncoin.fr/ad/ventes_immobilieres/2684370678,Appartement 3 pièces 50 m²,Arâches-la-Frasse 74300 Les Carroz,74300,315000,50.0,767.0,0.02921904761904762
https://www.leboncoin.fr/ad/ventes_immobilieres/2809103833,T3 emplacement premium,Arâches-la-Frasse 74300 Les Carroz,74300,420000,62.0,896.0,0.0256
https://www.leboncoin.fr/ad/ventes_immobilieres/2791038262,Appartement 3 pièces 40 m²,Arâches-la-Frasse 74300 Les Carroz,74300,295000,40.0,637.0,0.025911864406779662
https://www.leboncoin.fr/ad/ventes_immobilieres/2584196138,Appartement 3 pièces 53 m²,Arâches-la-Frasse 74300 Les Carroz,74300,312000,53.0,767.0,0.0295
https://www.leboncoin.fr/ad/ventes_immobilieres/2747472439,Appartement 3 pièces 41 m²,Arâches-la-Frasse 74300 Les Carroz,74300,279000,41.0,637.0,0.027397849462365592
https://www.leboncoin.fr/ad/ventes_immobilieres/2490469250,Appartement 4 pièces 50 m²,Arâches-la-Frasse 74300 Les Carroz,74300,339000,50.0,767.0,0.027150442477876107
https://www.leboncoin.fr/ad/ventes_immobilieres/2802854697,A vendre appartement 3 pièces aux pieds des piste et télécabine Kédeuze,Arâches-la-Frasse 74300 Les Carroz,74300,360000,59.0,832.0,0.027733333333333332
https://www.leboncoin.fr/ad/ventes_immobilieres/2684370668,Appartement 2 pièces 27 m²,Arâches-la-Frasse 74300 Les Carroz,74300,193500,27.0,442.0,0.027410852713178294
https://www.leboncoin.fr/ad/ventes_immobilieres/2607381878,Appartement 2 pièces 33 m²,Arâches-la-Frasse 74300 Les Carroz,74300,199000,33.0,507.0,0.03057286432160804
https://www.leboncoin.fr/ad/ventes_immobilieres/2490785947,Appartement 2 pièces 25 m²,Arâches-la-Frasse 74300 Les Carroz,74300,109000,25.0,442.0,0.0486605504587156
https://www.leboncoin.fr/ad/ventes_immobilieres/2793994020,Appartement 4 pièces 106 m²,Ayse 74130,74130,375000,106.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2662574599,Appartement 4 pièces 92 m²,Beaumont 74160,74160,457000,92.0,1764.0,0.046319474835886214
https://www.leboncoin.fr/ad/ventes_immobilieres/2637761965,Appartement 2 pièces 41 m²,Beaumont 74160,74160,190000,41.0,1115.0,0.070421052631578954
https://www.leboncoin.fr/ad/ventes_immobilieres/2783732805,Appartement 2 pièces 47 m²,Beaumont 74160,74160,240000,47.0,1180.0,0.059
https://www.leboncoin.fr/ad/ventes_immobilieres/2804243619,Appartement 3 pièces 81 m²,Beaumont 74160,74160,399000,81.0,1634.0,0.049142857142857141
https://www.leboncoin.fr/ad/ventes_immobilieres/2608638537,Duplex 4 pièces 125 m²,Beaumont 74160,74160,450000,125.0,0.0,0.0
https://www.leboncoin.fr/ad/ventes_immobilieres/2794449154,Appartement 3 pièces 67 m²,Beaumont 74160,74160,447200,67.0,1439.0,0.038613595706618965
https://www.leboncoin.fr/ad/ventes_immobilieres/2756156266,Appartement 1 pièce 21 m²,Bellevaux 74470,74470,75000,21.0,418.0,0.06688
https://www.leboncoin.fr/ad/ventes_immobilieres/2713196230,Studio 1 pièce 16 m²,Bellevaux 74470,74470,53000,16.0,353.0,0.079924528301886788
https://www.leboncoin.fr/ad/ventes_immobilieres/2784501707,Appartement 1 pièce 18 m²,Bellevaux 74470,74470,69000,18.0,353.0,0.061391304347826088
https://www.leboncoin.fr/ad/ventes_immobilieres/2809081233,Appartement 31.75m2 rez de jardin,Bellevaux 74470,74470,102000,31.0,547.0,0.064352941176470585
https://www.leboncoin.fr/ad/ventes_immobilieres/2329033239,Appartement 2 pièces 23 m²,Bellevaux 74470,74470,76000,23.0,418.0,0.066
https://www.leboncoin.fr/ad/ventes_immobilieres/2636136430,Appartement 2 pièces 49 m²,Bellevaux 74470,74470,129150,49.0,742.0,0.0689430894308943
https://www.leboncoin.fr/ad/ventes_immobilieres/2808446827,Appartement 3 pièces 54 m²,Bellevaux 74470,74470,247000,54.0,807.0,0.039206477732793524
https://www.leboncoin.fr/ad/ventes_immobilieres/2790563674,Appartement 2 pièces 45 m²,Bernex 74500,74500,182000,45.0,942.0,0.062109890109890112
https://www.leboncoin.fr/ad/ventes_immobilieres/2442720688,Appartement 3 pièces 62 m²,Bernex 74500,74500,280000,62.0,1136.0,0.048685714285714284
https://www.leboncoin.fr/ad/ventes_immobilieres/2590701805,Appartement 2 pièces 49 m²,Bernex 74500,74500,188500,49.0,942.0,0.059968169761273213
https://www.leboncoin.fr/ad/ventes_immobilieres/2801580484,Appartement 2 pièces 45 m²,Bernex 74500,74500,180000,45.0,942.0,0.0628
https://www.leboncoin.fr/ad/ventes_immobilieres/2795182249,Appartement 3 pièces 55 m²,Bernex 74500,74500,185000,55.0,1071.0,0.069470270270270265
https://www.leboncoin.fr/ad/ventes_immobilieres/2807705883,Appartement 4 pièces 89 m²,Bernex 74500,74500,457000,89.0,1461.0,0.038363238512035013
https://www.leboncoin.fr/ad/ventes_immobilieres/2409572836,Appartement 3 pièces 69 m²,Bernex 74500,74500,300000,69.0,1201.0,0.04804
https://www.leboncoin.fr/ad/ventes_immobilieres/2593194699,Appartement 2 pièces 45 m²,Bernex 74500,74500,182000,45.0,942.0,0.062109890109890112
https://www.leboncoin.fr/ad/ventes_immobilieres/2784394434,Appartement 2 pièces 25 m²,Bernex 74500,74500,110000,25.0,682.0,0.0744
https://www.leboncoin.fr/ad/ventes_immobilieres/2644323524,Appartement 2 pièces 46 m²,Bernex 74500,74500,188500,46.0,942.0,0.059968169761273213
https://www.leboncoin.fr/ad/ventes_immobilieres/2768155096,Appartement 2 pièces 22 m²,Bernex 74500,74500,109000,22.0,617.0,0.067926605504587151
https://www.leboncoin.fr/ad/ventes_immobilieres/2666790932,Appartement 3 pièces 68 m²,Bernex 74500,74500,295000,68.0,1201.0,0.048854237288135594
